Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2013-11-07,142.52171325683594,144.72965252379592,142.3832096765293,144.6155900204916,157000000
2013-11-08,144.44451904296875,144.4608172415352,142.4565739337638,142.4728597004473,136713000
2013-11-11,144.46893310546875,144.640020632106,144.13488850143275,144.30597602807003,62614000
2013-11-12,144.1756134033203,144.50150266188294,143.6949099639047,144.15931521082868,83990000
2013-11-13,145.3325653076172,145.37329214912046,143.46681350080172,143.46681350080172,103844000
2013-11-14,146.0576629638672,146.17986833820328,145.22662912274347,145.46289699041975,103435000
2013-11-15,146.693115234375,146.75014024934606,146.10650473591733,146.29389040207366,102818000
2013-11-18,146.179931640625,147.05984801252612,145.85404221335116,146.93764258526963,104796000
2013-11-19,145.86215209960938,146.54652720118978,145.60958598582724,146.1065753307115,93891000
2013-11-20,145.4058837890625,146.59539096896992,145.00665881395363,146.15543915368863,124909000
2013-11-21,146.57908630371094,146.69314879162175,145.72361142844036,145.81323284264735,92841000
2013-11-22,147.31234741210938,147.3286456056511,146.4650278261257,146.63611534673703,81296000
2013-11-25,147.16567993164062,147.60563163935282,146.95384074151332,147.57304768880567,79486000
2013-11-26,147.20645141601562,147.6464156890656,146.98648171137177,147.23904780832808,86994000
2013-11-27,147.56497192382812,147.662748691932,147.18204503112173,147.36128793544745,58800000
2013-11-29,147.46714782714844,148.07819954466424,147.30420318885336,147.7278691939238,55870900
2013-12-02,147.084228515625,147.8174856409131,146.85610352411848,147.540478498638,99726000
2013-12-03,146.44876098632812,146.97019140438667,145.97621272748106,146.60356277841893,116563000
2013-12-04,146.43243408203125,147.04348581614474,145.3081073449404,145.91915907905388,123033000
2013-12-05,145.78880310058594,146.44059412440006,145.6502995282059,146.17172986088124,106934000
2013-12-06,147.4182586669922,147.55676222454912,146.7746105933047,147.1982765782237,127728000
2013-12-09,147.79302978515625,148.01301187349475,147.59750120163616,147.85006724326854,70124000
2013-12-10,147.2634735107422,147.76046277062625,147.17385208906214,147.4508592353897,80976000
2013-12-11,145.60955810546875,147.34494903894245,145.4303152657729,147.32050796370027,130591000
2013-12-12,145.12887573242188,145.72362931869677,144.8274150666001,145.54438646827742,115565000
2013-12-13,145.11251831054688,145.56062525370314,144.83551126636857,145.43026460989853,107808000
2013-12-16,146.01693725585938,146.49762834872948,145.75621585722305,145.79695512974504,96195000
2013-12-17,145.55258178710938,146.17178910504654,145.22669235905755,146.1473480195369,89886000
2013-12-18,148.03749084472656,148.0619319239236,144.46895653126114,145.77252633866914,234906000
2013-12-19,147.8663787841797,148.0374663102043,147.23088596661484,147.61380028786792,136531200
2013-12-20,148.72650146484375,149.07874632368237,147.9155420793908,148.01383715656718,197087000
2013-12-23,149.52105712890625,149.61116509830626,149.14425107459456,149.45552292394518,85598000
2013-12-24,149.84877014160156,149.91430437039187,149.5211114970262,149.52929858835896,45368800
2013-12-26,150.61058044433594,150.6925013474604,150.16824006583857,150.18461424696355,63365000
2013-12-27,150.6023712158203,150.87268265777155,150.44672902238756,150.80716094415328,61814000
2013-12-30,150.57777404785156,150.74160330518347,150.3811714394306,150.6187219876562,56857000
2013-12-31,151.2904815673828,151.2904815673828,150.66791271190942,150.78260697423323,86119900
2014-01-02,149.8405303955078,150.78257054153224,149.48009851350693,150.70883674794356,119636900
2014-01-03,149.81594848632812,150.3975567187337,149.60297170371098,150.09445947114386,81390600
2014-01-06,149.38186645507812,150.36485495732012,149.15250288786757,150.30752031520595,108028200
2014-01-07,150.29928588867188,150.55322317212952,149.86513262997835,149.97981438700353,86144200
2014-01-08,150.33204650878906,150.58598377072883,149.81597239621917,150.27469938544886,96582300
2014-01-09,150.4303741455078,150.83176659766974,149.74228351269514,150.81537991611447,90683400
2014-01-10,150.8399200439453,150.90545425617327,149.9142664828631,150.68427785232552,102026400
2014-01-13,148.83297729492188,150.8726748844292,148.54626669027854,150.4549083599286,149892000
2014-01-14,150.4549560546875,150.53687696751837,149.046001349756,149.32451245437872,105016100
2014-01-15,151.265869140625,151.4952326079092,150.48767076952703,150.80714220605657,98525800
2014-01-16,151.0692901611328,151.26589280643734,150.5859893865544,150.95460840954854,72290600
2014-01-17,150.4303741455078,151.09389100567546,150.1682497375021,150.80719282502469,107848700
2014-01-21,150.87271118164062,151.3560245314048,149.9470699341483,151.2986773969305,88621200
2014-01-22,150.97100830078125,151.19218473368397,150.6515367863105,151.12665051284708,61270900
2014-01-23,149.73403930664062,150.2337267004931,148.93946672891326,150.20915293517018,132496900
2014-01-24,146.53933715820312,148.80841084257202,146.49018962341955,148.75926330778842,208677100
2014-01-27,145.81849670410156,147.05543485828758,145.0894456560093,146.67861619888737,180843100
2014-01-28,146.68678283691406,146.87518587460343,145.90857192159925,145.92495859859858,110463200
2014-01-29,145.2778778076172,146.26086627120083,144.89287201364567,145.46628090912142,216597300
2014-01-30,146.81788635253906,147.2930001445714,146.02330100199592,146.49022770256047,118938100
2014-01-31,145.9577178955078,146.86698471899643,144.92558224426617,144.99930354091796,194677900
2014-02-03,142.67286682128906,146.11333080214717,142.39435586793564,145.78567232753957,254837100
2014-02-04,143.67225646972656,144.04087541712056,142.6237342418912,143.31182461027612,165012400
2014-02-05,143.4920654296875,143.81153690609293,142.29610041519453,143.17259395328205,164230500
2014-02-06,145.38433837890625,145.38433837890625,143.53304350609866,143.82794125126375,132877600
2014-02-07,147.18646240234375,147.34210459033548,145.58910507706256,146.0642187301105,170787200
2014-02-10,147.45677185058594,147.50593187831203,146.80145480669498,147.20283462117249,92218800
2014-02-11,149.07052612304688,149.44734469907863,147.4813559317616,147.57966349471945,117814100
2014-02-12,149.144287109375,149.76684345786376,148.84938936548568,149.2917297316324,94717700
2014-02-13,149.91429138183594,150.06993359930604,148.12853067467887,148.1367177653023,100542200
2014-02-14,150.7416229248047,151.02013394845537,149.63575341998157,149.7750089318069,96498400
2014-02-18,150.92185974121094,151.12664949267838,150.43854642822322,150.8726997013842,80460900
2014-02-19,149.92247009277344,151.5034408197948,149.7995887542852,150.52863969823838,126524300
2014-02-20,150.80712890625,151.15117407683468,149.57839079728882,150.12722565270036,104998100
2014-02-21,150.63514709472656,151.45430608974914,150.56142578502437,151.0938741320393,118116400
2014-02-24,151.47067260742188,152.48642162644535,150.88906429864824,150.95459850945178,114063900
2014-02-25,151.41334533691406,152.0277145819507,150.91365785097597,151.5935613154081,117085000
2014-02-26,151.42152404785156,152.03589320817656,150.99555793020193,151.63450085699012,98677200
2014-02-27,152.21609497070312,152.25704291140917,151.02830470531453,151.2003335538912,93880800
2014-02-28,152.60108947753906,153.30556655532513,151.58534055099048,152.1915100718349,150842000
2014-03-03,151.52801513671875,151.91302083317188,150.52045315420492,151.25769119031293,167748500
2014-03-04,153.65777587890625,153.98543432809575,152.97787272243784,153.01063356760935,167545900
2014-03-05,153.79710388183594,154.059240764317,153.55135367935355,153.78891679152383,88376900
2014-03-06,154.14935302734375,154.50159793908017,153.82169438796765,154.17393929970405,82516500
2014-03-07,154.21487426757812,154.78829558725832,153.53497077372506,154.78829558725832,114513500
2014-03-10,154.13294982910156,154.19028445547988,153.24825667008025,153.9773076299163,74939200
2014-03-11,153.37112426757812,154.58348849383083,153.0188919243837,154.36231208102652,99009100
2014-03-12,153.412109375,153.46945650950502,152.2816658604763,152.6257236687556,104824400
2014-03-13,151.6918182373047,153.99366492916212,151.26586466744246,153.87078361144054,155014300
2014-03-14,151.265869140625,152.19970968581686,151.08565320213432,151.42151131471888,153919600
2014-03-17,152.6338653564453,152.99429723933125,151.9621491202721,152.02768332619425,98359500
2014-03-18,153.72337341308594,153.9281631530588,152.78133310958646,152.94517490106378,101804600
2014-03-19,152.9041748046875,153.95269700151377,151.9293738952856,153.73970772757153,176267300
2014-03-20,153.79710388183594,153.91178564307776,152.2980413960055,152.56836536879862,117241000
2014-03-21,153.20057678222656,155.52080640457453,153.0607066535413,154.44297404770475,163128000
2014-03-24,152.56703186035156,153.91639375973477,151.90058668853487,153.72714663216402,121411000
2014-03-25,153.2910614013672,153.80941317228596,152.43538174503817,153.34042584535217,103852000
2014-03-26,152.1885528564453,154.13852379649651,152.14741163335395,153.89168901248706,119843000
2014-03-27,151.86767578125,152.49297970483178,151.30818275106503,152.0075459001615,142383000
2014-03-28,152.61639404296875,153.3815680386606,152.21323015697328,152.30373582303193,101642000
2014-03-31,153.8669891357422,154.1056006695719,152.64106368823056,153.5872489380786,99745000
2014-04-01,154.88722229003906,154.97772794203144,153.8587546785514,154.36887059639767,89193000
2014-04-02,155.4056396484375,155.61133325764837,154.7967820455384,155.08475812025023,78774000
2014-04-03,155.19992065429688,155.6853544795456,154.72271005243658,155.6442132535243,77435000
2014-04-04,153.36512756347656,156.08028531865202,153.11830531217493,156.04737986999172,169381000
2014-04-07,151.6702117919922,153.2499369450208,151.35756609437183,152.99487892017018,140803000
2014-04-08,152.29554748535156,152.54236976337756,151.05315009809553,151.60440744325544,112660000
2014-04-09,153.93280029296875,153.9821647292607,152.2625699075658,152.70687494326543,100254000
2014-04-10,150.6993408203125,153.99866117841896,150.5100936957873,153.92461450597304,172959000
2014-04-11,149.3417510986328,150.91325294501445,149.17719875788694,149.86010289879422,167251000
2014-04-14,150.51834106445312,150.87212800752036,149.28417954382564,150.51010528607654,132382000
2014-04-15,151.55502319335938,151.66198786956096,149.34175832282807,150.8309903481457,157093000
2014-04-16,153.14295959472656,153.1511828167563,151.92524478930494,152.59992563186591,105197000
2014-04-17,153.3568878173828,153.78473393110934,152.67398370176457,152.93727748083884,105255000
2014-04-21,153.89170837402344,153.94108538066848,153.20881671385288,153.39805129843484,68329000
2014-04-22,154.59107971191406,155.01069013138834,153.96577569483733,154.0480456011538,85790000
2014-04-23,154.22903442382812,154.6157393351495,154.10562330512514,154.53346944086053,73869000
2014-04-24,154.54173278808594,155.00248449025554,153.8012282199914,154.98602548530883,88170000
2014-04-25,153.2746124267578,154.13030469359137,152.92904874172314,154.03979902218663,100380000
2014-04-28,153.76007080078125,154.4265159993242,152.1803455937987,153.89994093033002,135121000
2014-04-29,154.4758758544922,154.71447487908492,153.92461857636312,154.2537232767406,84098000
2014-04-30,154.93663024902344,155.0929593786089,154.00689124961937,154.22082060780568,101508000
2014-05-01,154.9530792236328,155.3726895802039,154.45940964157586,154.86257355207368,93019000
2014-05-02,154.73089599609375,155.6194935349959,154.50052025132686,154.93658952210248,98122000
2014-05-05,155.0271759033203,155.13414060999648,153.54617923394784,153.97402550610946,75883000
2014-05-06,153.6778106689453,154.78856119755594,153.6449052149646,154.68159650167055,85454000
2014-05-07,154.58282470703125,154.6568713738551,153.0442283761965,154.19611981867786,106500000
2014-05-08,154.4182586669922,155.54546787878854,153.92460167064488,154.44295344362084,93618000
2014-05-09,154.64862060546875,154.7144314834534,153.71888188360106,154.44292708679262,83679000
2014-05-12,156.15435791015625,156.2284171523777,154.6815971632914,155.33981923659675,86940000
2014-05-13,156.2942352294922,156.67270443428555,156.1379060800831,156.36004613546734,66454000
2014-05-14,155.55372619628906,156.22840723108035,155.33157359281617,156.15434799356206,72367000
2014-05-15,154.18789672851562,155.27396481611626,153.43094588922094,155.241046814016,154956000
2014-05-16,154.72268676757812,154.7885102083983,153.62839560370114,154.2783816806765,97458000
2014-05-19,155.29042053222656,155.41383165114365,154.28663491657085,154.4265050361899,63839000
2014-05-20,154.31138610839844,155.23288968694087,153.9164577968152,155.21643067888272,111644000
2014-05-21,155.61131286621094,155.68535954273372,154.73093830797356,154.75562053348116,89093000
2014-05-22,155.98973083496094,156.31061221579412,155.38910928715237,155.6523904576775,61549000
2014-05-23,156.61509704589844,156.7220491705562,155.9897805269462,156.12965065499083,61092800
2014-05-27,157.5777587890625,157.6271232450207,157.1087713483774,157.19927703581448,72010000
2014-05-28,157.46253967285156,157.82456235086593,157.19924588719064,157.57772756544352,66723000
2014-05-29,158.2770538330078,158.30173605230507,157.42137427011687,157.82453810953348,64377000
2014-05-30,158.53213500976562,158.6308764559463,157.9973367739863,158.1289836658681,76316000
2014-06-02,158.713134765625,158.7871939834908,157.94796080215914,158.75427598565318,64656000
2014-06-03,158.63088989257812,158.71315979106888,158.1783615099901,158.32645485999728,65047000
2014-06-04,158.95175170898438,159.04225737430596,158.1948009419939,158.3593532731591,55529000
2014-06-05,159.9884796142578,160.15303198339606,158.54862441385134,159.13279976201432,92103000
2014-06-06,160.75364685058594,160.7947755219797,160.2599772484657,160.3340239224219,78696000
2014-06-09,160.91819763183594,161.30490255366962,160.58085715882538,160.72896305983414,65119000
2014-06-10,160.93466186523438,160.9675673140065,160.37516879979023,160.7207325073264,57129000
2014-06-11,160.3751983642578,160.53975074753245,160.01317558832838,160.35873935956772,68772000
2014-06-12,159.23977661132812,160.27648055142583,158.8859895904994,160.18597485117195,106350000
2014-06-13,159.7251739501953,159.88150307110013,159.04226979571277,159.5523858285271,82017000
2014-06-16,159.8567657470703,160.19410612297293,159.33842662909893,159.52766114662703,87424000
2014-06-17,160.3011474609375,160.41633538165587,159.46191400739409,159.63470216574254,84834000
2014-06-18,161.47767639160156,161.56818206498582,159.94731572181124,160.30111519214572,105267000
2014-06-19,161.65870666503906,161.75744812772547,161.09922611282582,161.61756543513144,85929000
2014-06-20,161.9868927001953,162.1191704164493,161.78847612581433,162.06129418507666,100587000
2014-06-23,161.93728637695312,162.07782671533286,161.63966783253224,162.02822572704554,70611000
2014-06-24,160.96182250976562,162.44991586505776,160.7799437321909,161.64799924066983,96237000
2014-06-25,161.68922424316406,161.85456503010306,160.58968971871414,160.62275283022458,82782000
2014-06-26,161.5735321044922,161.73061031357423,160.4905351235967,161.71407244559265,84312000
2014-06-27,161.88775634765625,161.9373573576848,161.1189028481064,161.1933043631492,71445100
2014-06-30,161.80502319335938,162.17704325361456,161.64794497321432,161.78848532421304,70201200
2014-07-01,162.88804626464844,163.3840815006736,162.14400602531077,162.201869654517,90470000
2014-07-02,163.0533447265625,163.2600239186969,162.83014028163902,162.90454176328018,52475000
2014-07-03,163.8552703857422,163.92967187164456,163.39231098719742,163.51631346370135,52938800
2014-07-07,163.28488159179688,163.67343961825082,163.0451391954344,163.54117447613766,61696000
2014-07-08,162.23497009277344,163.045149327883,161.8381367976691,162.98727307516702,108143000
2014-07-09,162.96237182617188,163.1111873735123,162.29273339987537,162.6399528574108,72992000
2014-07-10,162.31756591796875,162.7474621660442,161.25936947247283,161.39164718183397,99040000
2014-07-11,162.54086303710938,162.65660293613527,161.8546862733476,162.21844384591557,64243000
2014-07-14,163.35923767089844,163.57417948832475,163.22695996108376,163.3675002972506,58658000
2014-07-15,163.0533447265625,163.77259689318404,162.33410517463773,163.45844048443678,111307000
2014-07-16,163.6569061279297,163.90491114110577,163.2104718748116,163.78090863451774,79986400
2014-07-17,161.7967987060547,163.77265194241934,161.56530632753112,163.15261415760156,145398000
2014-07-18,163.4501953125,163.6155361609245,162.23492052379763,162.32585988263583,124330000
2014-07-21,163.14430236816406,163.2765800934889,162.3919869969146,162.93762315285585,67592000
2014-07-22,163.8552703857422,164.15288894404918,163.58245232273597,163.69819217237216,67678000
2014-07-23,164.2190399169922,164.39265601160236,163.77261835394938,164.10330005881823,65612000
2014-07-24,164.22731018066406,164.56626714346936,164.06196932054166,164.37612578506355,56888000
2014-07-25,163.4584503173828,163.9048718487813,163.13603126284568,163.76433150343922,76837000
2014-07-28,163.5246124267578,163.76435478767587,162.54907988285478,163.49153668509365,69259000
2014-07-29,162.82186889648438,164.0619440786582,162.79706840201666,163.83046438716153,80466000
2014-07-30,162.84666442871094,163.6155175778728,162.1687632427553,163.4005631461066,104222000
2014-07-31,159.6307373046875,161.85460742337384,159.53153532947962,161.7140670869304,183479000
2014-08-01,159.1429901123047,160.1846487790213,158.37414951383002,159.19259110385818,189261000
2014-08-04,160.29214477539062,160.63110174363118,158.770988654354,159.44888997613586,91340000
2014-08-05,158.7379150390625,160.0524045602623,158.15921570425408,159.6390460904421,152690000
2014-08-06,158.78753662109375,159.46543798597804,157.96908226848097,157.99388276873896,94818000
2014-08-07,157.92771911621094,159.66382955005705,157.53089855964825,159.50675132993692,135733000
2014-08-08,159.75469970703125,159.8621642731696,157.86151187314107,158.2831453581285,117014000
2014-08-11,160.2177276611328,160.92870465498206,160.14332617234228,160.35826801152535,74544000
2014-08-12,159.99452209472656,160.50708254065827,159.50676214684324,160.06066096108853,73632000
2014-08-13,161.07757568359375,161.25945447616382,160.35007312801685,160.6228787021686,69047000
2014-08-14,161.83804321289062,161.83804321289062,161.1932052496088,161.34202080289407,57371000
2014-08-15,161.80502319335938,162.5738638102402,160.63934940515486,162.42506083201735,139951000
2014-08-18,163.1608123779297,163.23521385520908,162.6069136892452,162.69785303304093,75424000
2014-08-19,164.0123748779297,164.13637737430187,163.22699629994014,163.55767803339904,59135000
2014-08-20,164.4505615234375,164.64897816572008,163.75612219750093,163.78918533053053,72763000
2014-08-21,164.9299774169922,165.14491921218513,164.45874285503268,164.5910205511647,67791000
2014-08-22,164.67372131347656,165.08707971323338,164.30170127663487,164.79772378752472,76107000
2014-08-25,165.50868225097656,165.83110126218207,164.64062718551688,165.45908126689815,63855000
2014-08-26,165.6161651611328,166.0212609028788,165.5748268014124,165.6161651611328,47298000
2014-08-27,165.550048828125,165.81460427456582,165.2937686235717,165.69885180572447,47874000
2014-08-28,165.4591064453125,165.5665836703014,164.83906882058767,165.0044096642414,58330000
2014-08-29,165.93038940429688,165.946914663185,165.19461171332964,165.71543489173698,65907000
2014-09-02,165.84767150878906,166.17009058294414,165.22763385736016,166.14529008606286,72426000
2014-09-03,165.7566680908203,166.5089831780108,165.52518846625298,166.48418269071382,57462000
2014-09-04,165.5170440673828,166.64964251191358,165.06234711766893,166.03786728732558,85236000
2014-09-05,166.2610321044922,166.32717096860156,164.85561593258907,165.4839162195803,102177000
2014-09-08,165.83111572265625,166.34368870378648,165.34335585042476,166.1039337735731,64146000
2014-09-09,164.78123474121094,165.79809309593003,164.44227775140456,165.68235322315468,88591000
2014-09-10,165.4012451171875,165.50870972896686,164.32651069650825,164.8721342266518,67251000
2014-09-11,165.5913848876953,165.61618538361657,164.61585246090112,164.73986755520514,66774400
2014-09-12,164.6241455078125,165.44258719112875,164.15291080494626,165.4260619351925,117409300
2014-09-15,164.5001220703125,164.78121539808458,164.00409950865895,164.64893766909756,76401000
2014-09-16,165.74021911621094,166.03783773808445,164.10332300325672,164.1942623770153,116201000
2014-09-17,165.96336364746094,166.73220405911803,165.13664701658942,165.9799015121929,151266000
2014-09-18,166.84799194335938,166.87279243837867,166.25275483350188,166.46769666190144,94990000
2014-09-19,166.69764709472656,167.69434201667224,166.35710575534887,167.37872977348195,121649000
2014-09-22,165.41029357910156,166.43191790543625,165.0614508848656,166.40700147539565,125553000
2014-09-23,164.46340942382812,165.50163611683826,164.41357657035016,164.81225207183965,111393000
2014-09-24,165.7508087158203,165.8587883446377,164.05642837362734,164.48832154156622,107276000
2014-09-25,163.07630920410156,165.32718982475333,163.0181751106069,165.31887590163745,150300000
2014-09-26,164.37203979492188,164.77902920829308,163.1427829777104,163.37534473573243,103547000
2014-09-29,164.0730438232422,164.36375238207737,162.83548565107648,162.96006779133936,95112000
2014-09-30,163.64111328125,164.7042562144575,163.3005719440151,164.19760117022085,131302000
2014-10-01,161.42349243164062,163.4334978025757,161.05803460534958,163.37535102399949,177798000
2014-10-02,161.4484100341797,162.01319927989434,159.76233087451308,161.28228362198988,157285000
2014-10-03,163.225830078125,163.57467268074546,162.02979105561823,162.52813219922004,121569000
2014-10-06,163.03475952148438,164.12283141489328,162.44505403419427,163.90687221645308,104778000
2014-10-07,160.5181121826172,162.56134743507684,160.48489451226385,162.1958896928757,147913000
2014-10-08,163.3255157470703,163.55807751059328,159.77062859188712,160.6095111907617,186461000
2014-10-09,160.0862579345703,163.29230253208516,159.9533618735923,163.06804201339304,210705000
2014-10-10,158.25894165039062,160.84204977713017,158.21742272791016,160.04469889528178,221909000
2014-10-13,155.65927124023438,158.76563772522744,155.5679067745777,158.19254717556322,230939000
2014-10-14,155.90011596679688,157.66095703679804,155.35192923725882,156.49813554926286,215847000
2014-10-15,154.84527587890625,155.89181649701177,151.09935853159476,153.79044668343877,380715000
2014-10-16,154.71240234375,155.80046195992972,151.90503313046202,152.0462304489154,270391000
2014-10-17,156.5396728515625,157.6028159982901,155.8336736129338,156.49814124805505,214625000
2014-10-20,158.0596160888672,158.18419820822504,156.2074234303165,156.25725627805963,130011000
2014-10-21,161.1908721923828,161.29883911195577,159.03965761773853,159.20577129479483,154949000
2014-10-22,160.0447235107422,161.88861513490147,159.97827548142425,161.47332445691362,151822000
2014-10-23,161.9051971435547,162.96003888075182,161.34870922632928,161.64771898357947,154944000
2014-10-24,163.15101623535156,163.20086174015344,161.53969977590452,162.1709367598015,117927000
2014-10-27,162.92681884765625,163.1676818305005,161.98825799222269,162.5696623246605,82954000
2014-10-28,164.7956085205078,164.80390976946447,163.4002256023749,163.47498753763495,106736000
2014-10-29,164.54641723632812,165.38529955936184,163.45835805612097,164.91187493702762,142557000
2014-10-30,165.60133361816406,166.07475845453322,163.95677322151207,164.1062844728746,113330000
2014-10-31,167.49501037597656,167.6279064116729,166.755793603703,167.59467606591704,146903000
2014-11-03,167.58641052246094,168.15119978400975,167.20433750684492,167.71099266143017,93600000
2014-11-04,167.00497436523438,167.4451814042054,166.16607920995222,167.13785773034095,93343000
2014-11-05,168.059814453125,168.26745977473072,167.32059761515524,168.22592817567664,91709000
2014-11-06,168.7325897216797,168.82395417362764,167.47841649372592,168.10135248237157,107089000
2014-11-07,168.89041137695312,169.10637064256392,168.28409053035185,168.74921406602766,89540000
2014-11-10,169.42205810546875,169.47189098158978,168.71607123763525,168.9237166705871,66319000
2014-11-11,169.58811950683594,169.69609915417527,169.14791233891523,169.48845378539502,54499400
2014-11-12,169.40533447265625,169.6378961773892,168.86544912879143,168.89867947156037,90120300
2014-11-13,169.59640502929688,170.12797657740177,168.78243886862558,169.57148860310957,85357900
2014-11-14,169.637939453125,169.84558479058413,169.20603360258366,169.52165857109452,80417500
2014-11-17,169.74591064453125,169.9203383087606,169.14789104383917,169.31401745688268,80441000
2014-11-18,170.7259521484375,171.0332631079815,169.80400659614335,169.80400659614335,76068100
2014-11-19,170.4518585205078,170.7259518110441,169.6877254106773,170.5266077796553,82373000
2014-11-20,170.75088500976562,170.85886462158638,169.58806372289177,169.6545117398843,72840300
2014-11-21,171.66455078125,172.62802820827403,171.08314635930992,172.461914469672,142327300
2014-11-24,172.1462860107422,172.2542656417978,171.8555901424884,172.07153673093399,65880800
2014-11-25,172.02166748046875,172.58645659551718,171.76418934427534,172.37881130198534,79108300
2014-11-26,172.46188354492188,172.56154923547854,171.95522849515297,172.17117504924687,62167800
2014-11-28,172.096435546875,172.65292347349995,171.85557255647424,172.33731121094007,57890100
2014-12-01,170.90040588378906,171.54825829207763,170.5847936038953,171.4319774155557,103968400
2014-12-02,172.00506591796875,172.21271122793019,170.9170065215571,170.94192294485936,74507200
2014-12-03,172.66949462890625,172.8854411402029,172.01334117334193,172.17945484923635,68952000
2014-12-04,172.47848510742188,172.98514011721005,171.68112162489882,172.37880675106737,91316600
2014-12-05,172.7609405517578,173.15131484478255,172.38718143625906,172.6529609083395,91025500
2014-12-08,171.6063995361328,172.86057271202927,171.0415976728983,172.36223154599662,108588200
2014-12-09,171.4901580810547,171.59813772833039,169.3638715337849,169.7459319148616,125180100
2014-12-10,168.7408905029297,171.08312304749697,168.5498476895863,171.02498895005726,159856400
2014-12-11,169.59640502929688,171.25756770133282,169.19772953663457,169.33892684291777,159012800
2014-12-12,166.85546875,169.28907843116536,166.8222510760251,168.30898595443855,202330200
2014-12-15,165.70924377441406,168.21760244297118,165.1029230721953,167.76078026719148,189965800
2014-12-16,164.3802947998047,168.10959551587612,164.33876321354452,164.9367825694406,259543800
2014-12-17,167.6029815673828,168.05980378063822,164.69594724951133,164.8205420387613,253910100
2014-12-18,171.74761962890625,176.8889204852978,169.37215633523743,170.05323916164346,257633900
2014-12-19,172.47836303710938,173.1548449762923,171.71835945996762,172.40318846550136,245084600
2014-12-22,173.27182006835938,173.27182006835938,172.42830734156115,172.67049977516692,148318900
2014-12-23,173.50563049316406,173.90650636002658,173.21331747430997,173.85639846962053,122167900
2014-12-24,173.52232360839844,173.99836127311355,173.48056278850092,173.73111496427293,42963400
2014-12-26,174.0818634033203,174.42428424704605,173.92317995166147,173.9732878324776,57326700
2014-12-29,174.31570434570312,174.52449567299115,173.8313069371616,173.8981216911271,79643900
2014-12-30,173.3804168701172,174.02348532989976,173.30524226656883,173.88986849345213,73540800
2014-12-31,171.65989685058594,173.87309288593892,171.534627133549,173.7060623486853,130333800
2015-01-02,171.56797790527344,172.77897761888852,170.52402142361177,172.36139502622385,121465900
2015-01-05,168.4695587158203,170.68274183915315,168.16055160823365,170.51571131460935,169632600
2015-01-06,166.8827667236328,169.3047414368141,166.08100228258024,168.77858312413545,209151400
2015-01-07,168.96226501464844,169.3046857958767,167.7679849278011,168.21896851644595,125346700
2015-01-08,171.9605255126953,172.17767664072198,170.365369518066,170.3820636482136,147217800
2015-01-09,170.58251953125,172.39482677745264,169.96449259616608,172.3781199025553,158567300
2015-01-12,169.24627685546875,170.87485971163866,168.6366096325351,170.7161762338692,144396100
2015-01-13,168.77020263671875,171.60975951356897,167.45898701989066,170.4739342141067,214553300
2015-01-14,167.75137329101562,167.95181763510263,165.8388495560327,166.74081724538297,192991100
2015-01-15,166.21466064453125,168.71179762306699,166.09773797072305,168.39444336193938,176613900
2015-01-16,168.39443969726562,168.55312319618392,165.8221281858492,166.0058656326372,211879600
2015-01-20,168.7535400390625,169.30475233127984,167.1750777430687,169.03749325252684,130991100
2015-01-21,169.60540771484375,170.08980522392602,167.81815409204347,168.2858447232639,122942700
2015-01-22,172.12757873535156,172.26119550232744,168.9790018890476,170.36537938826606,174356000
2015-01-23,171.18386840820312,172.12760947278807,171.05023887375302,171.86869747093579,117516800
2015-01-26,171.58473205566406,171.67660076110818,170.24847503711038,170.96671780414266,92009700
2015-01-27,169.32142639160156,170.47394590040238,168.48626104779223,169.5135108524664,134044600
2015-01-28,167.15005493164062,170.6159873283568,166.95797039776716,170.51577152696484,168514300
2015-01-29,168.6951141357422,168.95401344811705,165.93070513116862,167.3504969302584,173585400
2015-01-30,166.57369995117188,168.8453503604812,166.30645370845835,167.50909365969386,197729700
2015-02-02,168.6366424560547,168.7285111850861,165.2458720377221,167.07488680613702,163107000
2015-02-03,171.0753173828125,171.08367719467464,169.16279377788402,169.53861574682628,124212900
2015-02-04,170.42391967773438,171.52634457672556,169.96457596982137,170.3069969833218,134306700
2015-02-05,172.144287109375,172.29462350712728,171.0168214724895,171.09198329955936,97953200
2015-02-06,171.66827392578125,173.07970568320872,171.14211557408322,172.51178650709406,125672000
2015-02-09,170.89993286132812,171.74344549041408,170.4906971486506,171.01685553014812,87219000
2015-02-10,172.72056579589844,172.97946504809966,170.941659297903,171.94386803929473,96164200
2015-02-11,172.82081604003906,173.25510573168282,171.90214150202723,172.5535696676848,91087800
2015-02-12,174.4827880859375,174.54125579234753,172.85421778500717,173.62256857458416,97545900
2015-02-13,175.20098876953125,175.25109665231582,174.34911653135703,174.60802849843088,93670400
2015-02-17,175.47662353515625,175.652013897167,174.63311096872064,174.88365042357287,76968200
2015-02-18,175.4933624267578,175.56852427692448,174.83357442565094,175.1008335510655,80652900
2015-02-19,175.36801147460938,175.73548625679533,174.74999728967072,174.89197386576777,91462500
2015-02-20,176.4203338623047,176.49549568565337,174.324060669093,174.9504346842225,140896400
2015-02-23,176.39527893066406,176.39527893066406,175.78559905062764,176.16978071827234,74411100
2015-02-24,176.89637756347656,177.09682184290352,176.01945136345066,176.3201114107849,72472300
